id	ec_numbers
MNXR125761	4.1.1.-;4.1.1.43;4.1.4.3
MNXR125784	4.2.1.89
MNXR125790	4.1.99.5
MNXR125793	1.1.99.20
MNXR125794	1.1.99.12
MNXR125799	1.5.99.4
MNXR125801	4.2.1.52;4.3.3.7
MNXR125830	4.2.1.109
MNXR125841	4.2.1.110;4.2.1.111
MNXR125856	5.3.2.2
MNXR125870	1.97.1.1
MNXR125902	5.3.2;5.3.2.1;5.3.2.6
MNXR125906	3.7.1.8
MNXR125908	2.7.7.54
MNXR125927	2.6.1.15;2.6.1.64
MNXR125932	3.1.2.26
MNXR125938	1.2.99.2
MNXR125940	
MNXR125954	1.4.99.1
MNXR125956	1.14.99.14
MNXR125966	1.20.99.1
MNXR125989	1.14.21.6
MNXR126013	1.14.99.24
MNXR126018	1.13.11.35
MNXR126041	2.3.1.56
MNXR126051	
MNXR126075	1.1.99.21
MNXR126077	1.4.1.20
MNXR126089	3.1.3.77
MNXR126095	3.1.3.13;5.4.2.11;5.4.2.4
MNXR126104	
MNXR126124	2.7.7.55
MNXR126134	5.3.2.7;5.3.3.15
MNXR126136	4.2.1.80
MNXR126144	1.17.99.4
MNXR126162	1.14.99.33
MNXR126171	1.1.99.30
MNXR126175	1.14.13.42
MNXR126192	
MNXR126204	1.3.1.52
MNXR126213	1.14.12.20
MNXR126222	2.7.1.170
MNXR126234	2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.58;2.6.1.9
MNXR126235	1.3.8.1
MNXR126236	3.5.3.18;3.5.3.6
MNXR126270	1.11.1
MNXR126287	1.1.1.292
MNXR126288	1.14.14.145
MNXR126289	1.14.14.145
MNXR126290	1.14.14.145
MNXR126322	
MNXR126336	5.1.3
MNXR126340	
MNXR126347	2.5.1.17
MNXR126353	1.13.11.57;1.13.11.8
MNXR126354	5.3.2.8;5.3.3.16
MNXR126355	
MNXR126356	
MNXR126371	1.6.5.3
MNXR126407	3.2.1.20
MNXR126408	3.2.1.20
MNXR126409	3.2.1.20
MNXR126447	
MNXR126494	2.7.1.15
MNXR126508	1.4.1.9
MNXR126511	1.13.11.27
MNXR126513	1.1.2.8
MNXR126558	
MNXR126589	
MNXR126618	
MNXR126619	
MNXR126645	
MNXR126651	
MNXR126659	2.3.1.297
MNXR126660	2.3.1.297
MNXR126661	
MNXR126669	
MNXR126670	
MNXR126673	
MNXR126693	
MNXR126701	3.1.1.1;3.1.1.13;3.1.1.3
MNXR126764	
MNXR126814	2.7.7.86
MNXR126823	2.3.1.15
MNXR126857	1.14.-.-
MNXR126920	2.1.1.281
MNXR126957	1.14.19.3
MNXR126987	1.4.1.20;1.4.1.8
MNXR127022	2.3.1.15
MNXR127031	1.4.1.8
MNXR127034	3.6.3.23;3.A.1.5.-
MNXR127088	2.6.1.21
MNXR127176	2.3.1.75
MNXR127187	2.3.1.20
MNXR127242	3.1.1;3.1.1.1;3.1.1.13
MNXR127310	3.1.4.39
MNXR127329	3.1.4.39
MNXR127499	3.1.1.1;3.1.1.3
MNXR127519	3.1.2;3.1.2.1;3.1.2.2;3.1.2.20;3.1.2.23
MNXR127523	3.1.2.2
MNXR127531	3.1.2;3.1.2.17;3.1.2.20
MNXR127532	3.1.2.2
MNXR127543	
MNXR127546	1.3.3.6
MNXR127550	2.7.1.107
MNXR127570	3.1.2
MNXR127571	3.1.2
MNXR127596	3.1.2;3.1.2.2;3.1.2.20
MNXR127626	2.3.1.42
MNXR127741	3.5.1.23
MNXR127858	1.1.1.210;1.1.1.239;1.1.1.357;1.1.1.51;1.1.1.62
MNXR127860	1.1.1.150;1.1.1.51
MNXR127861	1.1.1.150
MNXR127869	1.1.1;1.1.1.2;1.1.1.213;1.1.1.239;1.1.1.62;1.3.1.20
MNXR127880	1.1.1.149;1.1.1.62
MNXR128036	3.5.1.23
MNXR128038	2.3.1;2.3.1.-;2.3.1.206
MNXR128076	
MNXR128125	4.2.1.119
MNXR128178	3.1.1.3
MNXR128179	3.1.1.3
MNXR128276	3.5.1.23
MNXR128311	5.1.99.7;5.1.99.8
MNXR128389	5.3.3;5.3.3.8
MNXR128391	5.3.3;5.3.3.8
MNXR128490	2.7.1.138
MNXR128558	4.2.1.119
MNXR128620	2.6.1.5
MNXR128629	1.2.1.-;1.2.1.26;1.2.1.3
MNXR128646	1.14.14.1
MNXR128648	1.14.14.1
MNXR128717	3.2.1.18
MNXR128718	3.1.1.1
MNXR128737	4.2.1.159
MNXR128738	3.1.1.1
MNXR128739	3.1.1.1
MNXR128747	3.2.1.18
MNXR128748	3.2.1.18
MNXR128799	2.1.1
MNXR128819	1.1.1.159
MNXR128884	2.7.1.190
MNXR128970	4.3.1.9
MNXR128971	4.3.1.9
MNXR128998	5.3.3;5.3.3.8
MNXR129010	5.3.3.8
MNXR129044	2.3.1
MNXR129130	1.3.1.48
MNXR129131	1.3.1.48
MNXR129132	1.3.1.48
MNXR129200	1.4.99.4
MNXR129206	1.1.1.42
MNXR129238	2.3.1.65
MNXR129274	
MNXR129305	3.5.1.48
MNXR129345	4.3.1.15
MNXR129346	
MNXR129347	1.2.1.23
MNXR129348	1.14.14.1
MNXR129349	2.4.1.17
MNXR129350	2.7.4.14
MNXR129351	1.2.1.49
MNXR129353	3.1.1.1
MNXR129354	1.4.3.2
MNXR129355	1.1.1;1.1.1.156;1.1.1.21;1.1.1.283;1.1.1.72
MNXR129356	2.5.1.58
MNXR129357	1.4.3.2
MNXR129358	1.2.1.49
MNXR129359	1.1.1.218
MNXR129360	2.5.1.54
MNXR129361	1.1.1.218
MNXR129362	1.1.1.218
MNXR129363	1.4.3.2
MNXR129365	1.1.1;1.1.1.188;1.1.1.2;1.1.1.21;1.1.1.283;1.3.1.20
MNXR129366	1.4.3.2
MNXR129368	1.1.1.149;1.1.1.2;1.1.1.21
MNXR129370	1.14.14.1
MNXR129371	1.2.1.23
MNXR129372	3.5.2.6
MNXR129373	1.1.1.149;1.1.1.2;1.1.1.21
MNXR129374	3.5.1.11
MNXR129375	5.1.1
MNXR129376	1.1.1.2;1.1.1.71
MNXR129377	3.1.6.14
MNXR129379	3.4.22.40
MNXR129380	1.2.1.23
MNXR129381	2.1.1.49
MNXR129382	1.2.1.23
MNXR129384	1.2.1.49
MNXR129385	1.1.1.218
MNXR129386	2.1.1.49
MNXR129387	1.4.3.2
MNXR129389	2.7.2.2
MNXR129390	3.5.1.11
MNXR129391	3.1.1;3.1.1.1;3.1.1.2
MNXR129393	1.4.3.2
MNXR129394	5.1.1
MNXR129395	1.1.1.37
MNXR129396	2.1.1.49
MNXR129398	3.5.1.11
MNXR129399	3.5.1.11
MNXR129401	1.1.1.37
MNXR129402	1.4.3.2
MNXR129403	1.4.3.2
MNXR129404	1.4.3.2
MNXR129405	1.1.1.218
MNXR129406	3.5.1.11
MNXR129407	1.1.1.37
MNXR129409	2.7.2.2
MNXR129410	1.8.4.2
MNXR129412	1.1.1.37
MNXR129413	1.4.3.2;1.5.3.7
MNXR129414	1.2.1.23
MNXR129416	1.1.1.218
MNXR129417	3.5.2.6
MNXR129418	2.7.2.2
MNXR129419	1.4.3.2
MNXR129420	1.14.14.1
MNXR129421	2.4.1.17
MNXR129422	1.1.1.1
MNXR129423	1.1.1.188;1.1.1.50
MNXR129424	1.1.1.188
MNXR129425	3.5.1.4
MNXR129426	2.4.2.14
MNXR129428	1.14.14.1
MNXR129429	3.1.4.1;3.1.4.4
MNXR129430	
MNXR129431	3.5.1.4
MNXR129432	1.1.1.1
MNXR129433	1.14.14.1
MNXR129437	
MNXR129438	1.3.5.2;1.3.98.1
MNXR129440	3.4.11.4
MNXR129441	1.1.1.188;1.1.1.21;1.1.1.213;1.1.1.50;1.1.1.51;1.1.1.n11
MNXR129442	3.5.1.4
MNXR129443	
MNXR129444	3.5.1.4
MNXR129445	3.5.1.4
MNXR129446	3.5.1.4
MNXR129447	3.4.11.4
MNXR129448	
MNXR129449	1.1.1.188;1.1.1.213;1.1.1.50
MNXR129450	3.5.1.4
MNXR129451	3.5.1.4
MNXR129452	
MNXR129453	1.1.1.188
MNXR129454	3.5.1.4
MNXR129455	1.1.1;1.1.1.188;1.1.1.213;1.1.1.263;1.1.1.50;1.1.1.51;1.11.1.1
MNXR129456	3.5.1.4
MNXR129457	3.5.1.4
MNXR129458	3.5.1.4
MNXR129461	3.5.1.4
MNXR129462	3.5.1.4
MNXR129463	3.5.1.4
MNXR129464	3.5.1.4
MNXR129465	1.3.98.1
MNXR129466	1.1.1.1
MNXR129467	3.5.1.4
MNXR129468	1.1.1.2;1.1.1.21;1.1.1.71
MNXR129469	3.5.1.4
MNXR129470	3.5.1.4
MNXR129471	3.4.11.4
MNXR129472	3.5.1.4
MNXR129473	1.1.1.188
MNXR129474	1.1.1.184;1.1.1.188;1.1.1.50
MNXR129475	4.4.1.13
MNXR129476	2.7.4.14
MNXR129477	3.5.1.4
MNXR129478	1.1.1.188
MNXR129479	1.1.1.188;1.1.1.51
MNXR129480	1.1;1.1.3.15
MNXR129481	3.5.1.4
MNXR129482	3.5.1.4
MNXR129483	3.5.1.4
MNXR129484	1.1.1.2;1.1.1.71
MNXR129485	3.5.1.4
MNXR129486	3.4.21.62
MNXR129488	1.1.1.21
MNXR129489	2.4.2.3;2.4.2.4
MNXR129491	2.7.1.145;2.7.1.74
MNXR129492	3.1.2.2
MNXR129493	1.14.14.1
MNXR129494	3.1.1.28
MNXR129495	3.1.1.28
MNXR129496	4.1.1.32
MNXR129497	1.1.1.1;1.1.1.27;1.1.1.40
MNXR129498	3.1.1.28
MNXR129499	3.1.1.28
MNXR129500	3.1.1.28
MNXR129501	4.2.1.68
MNXR129503	4.2.1.68
MNXR129504	4.2.1.46
MNXR129505	2.5.1.18
MNXR129506	1.8.4.11
MNXR129507	1.1.1
MNXR129508	2.7.3.9
MNXR129509	1.1.1
MNXR129510	1.1.1
MNXR129511	1.2.1.47
MNXR129512	3.5.2.6
MNXR129513	3.2.1.3
MNXR129514	3.5.2.6
MNXR129515	2.4.2.10
MNXR129516	1.2.1.5
MNXR129517	3.5.2.6
MNXR129518	1.2.1.5
MNXR129519	3.5.1.3
MNXR129520	3.5.2.6
MNXR129521	2.4.2.10
MNXR129522	3.2.1.20;3.2.1.3
MNXR129523	3.2.1.3
MNXR129524	3.5.2.6
MNXR129525	3.5.1.3
MNXR129526	3.5.2.6
MNXR129527	3.5.1.3
MNXR129528	3.2.1.20;3.2.1.3
MNXR129529	3.5.1.3
MNXR129530	1.2.1.5
MNXR129531	3.5.2.6
MNXR129532	3.5.1.3
MNXR129533	3.5.1.3
MNXR129534	1.2.1.5
MNXR129535	3.5.1.3
MNXR129536	3.5.1.3
MNXR129537	1.7.2.5
MNXR129538	2.7.1.74
MNXR129539	3.2.1.20;3.2.1.3
MNXR129540	3.2.1.20;3.2.1.3
MNXR129541	3.5.1.3
MNXR129542	3.5.2.6
MNXR129543	3.5.1.3
MNXR129544	3.5.1.3
MNXR129545	3.5.1.3
MNXR129546	2.4.2.10
MNXR129547	2.4.2.10
MNXR129548	3.5.1.3
MNXR129549	3.5.1.3
MNXR129550	3.5.2.6
MNXR129551	3.5.2.6
MNXR129552	3.5.1.3
MNXR129553	3.5.2.6
MNXR129554	3.5.2.6
MNXR129555	3.5.1.131;3.5.1.3
MNXR129556	3.5.1.3
MNXR129557	3.5.2.6
MNXR129558	3.5.1.3
MNXR129559	3.5.1.3
MNXR129560	3.5.2.6
MNXR129561	3.5.1.3
MNXR129562	3.5.1.3
MNXR129563	3.5.1.3
MNXR129564	3.5.1.3
MNXR129565	3.5.1.3
MNXR129566	3.5.1.3
MNXR129567	3.5.1.3
MNXR129568	3.1.3.74
MNXR129569	3.1.3.74
MNXR129570	3.1.4
MNXR129571	3.1.4
MNXR129572	3.1.4
MNXR129573	3.1.3.74
MNXR129574	3.1.3.74
MNXR129575	3.1.3.74
MNXR129577	1.2.1.9
MNXR129578	2.7.1.68
MNXR129579	3.5.2.6
MNXR129580	1.1.3.7
MNXR129581	1.1.3.7
MNXR129582	1.1.3.7
MNXR129583	3.5.2.6
MNXR129584	1.17.4.1
MNXR129585	3.5.1.23
MNXR129587	1.1.3.7
MNXR129588	1.1.3.7
MNXR129589	1.1.3.7
MNXR129590	1.1.3.7
MNXR129591	3.5.1.23
MNXR129592	1.1.3.7
MNXR129593	1.1.3.7
MNXR129594	3.1.1.3
MNXR129595	3.5.1.23
MNXR129596	1.1.3.7
MNXR129598	1.1.3.7
MNXR129599	1.1.1.37
MNXR129600	3.5.1.23
MNXR129601	3.5.1.23
MNXR129602	1.1.3.7
MNXR129605	4.4.1.3
MNXR129606	1.1.1.14
MNXR129607	2.5.1.18
MNXR129608	1.14.14.1
MNXR129610	2.6.1.15;2.6.1.39
MNXR129611	2.5.1.18
MNXR129612	6.3.4.2
MNXR129613	2.5.1.18
MNXR129614	1.14.14.1
MNXR129615	1.2.3.1
MNXR129616	3.1.1.4
MNXR129617	1.1.1.14
MNXR129619	3.4.24.30
MNXR129620	2.5.1.18
MNXR129621	
MNXR129622	3.2.1.96
MNXR129626	1.1.1.27
MNXR129628	3.5.2.6
MNXR129629	3.4.16.4
MNXR129630	1.1.1.21
MNXR129631	1.2.1.3;1.2.1.5
MNXR129632	3.5.2.6
MNXR129633	3.5.2.6
MNXR129634	1.1.1.14
MNXR129637	1.1.1.21
MNXR129639	6.3.3.2
MNXR129640	1.14.14.55
MNXR129641	3.4.16.4
MNXR129642	3.2.1.96
MNXR129643	1.1.1.21
MNXR129644	3.5.2.6
MNXR129646	3.5.2.6
MNXR129649	3.5.2.6
MNXR129650	1.1;1.1.1;1.1.1.27;1.1.1.272;1.1.1.28
MNXR129651	1.1.1.21
MNXR129652	1.2.1.3;1.2.1.5
MNXR129653	6.3.3.2
MNXR129654	2.5.1.18
MNXR129655	3.4.11.3;3.4.11.6;3.4.22.40
MNXR129656	2.6.1.15
MNXR129657	1.1.1.21
MNXR129658	2.6.1.15
MNXR129659	3.5.2.6
MNXR129660	3.4.21.19
MNXR129661	4.4.1.3
MNXR129662	1.1.1.21
MNXR129664	3.1.3;3.1.3.11;3.1.3.29;3.1.3.37;3.1.3.7
MNXR129666	2.6.1.15
MNXR129667	2.6.1.15
MNXR129668	3.4.16.4
MNXR129669	2.6.1.15
MNXR129670	2.4.1
MNXR129673	1.14.14.1
MNXR129674	3.1.3.29
MNXR129675	1.1.1.14
MNXR129676	1.1.1.14
MNXR129677	4.4.1.3
MNXR129678	1.1.1.14
MNXR129679	6.3.3.2
MNXR129680	3.1.3.29
MNXR129683	3.4.24.30
MNXR129684	3.1.3;3.1.3.29
MNXR129686	5.5.1.1
MNXR129687	3.5.1.4
MNXR129688	1.3.98.1
MNXR129689	6.3.5.7
MNXR129690	5.5.1.1
MNXR129691	2.3.1.39
MNXR129692	5.5.1.1
MNXR129693	2.5.1.18
MNXR129694	1.1.1.45
MNXR129695	1.1.1.45
MNXR129696	2.3.2.2
MNXR129697	2.5.1.18
MNXR129699	3.2.1.103
MNXR129700	5.5.1.1
MNXR129701	1.1.1.45
MNXR129702	2.3.2.2;3.4.11.10;3.4.19.3
MNXR129703	5.5.1.1
MNXR129704	3.2.1.23
MNXR129705	1.1.1.2;1.1.1.21;1.3.1.20
MNXR129706	3.1.2.6
MNXR129707	3.1.2.6
MNXR129708	3.2.1.23
MNXR129709	3.2.1.39;3.2.1.58;3.2.1.73;3.2.1.75
MNXR129710	3.2.1.73
MNXR129711	1.1.1.21
MNXR129712	3.2.1.23
MNXR129713	1.1.1.1;1.1.1.2;1.1.1.21
MNXR129714	3.2.1.23
MNXR129715	3.1.2.6
MNXR129716	3.2.1.23
MNXR129717	3.2.1.23
MNXR129718	4.5.1.3
MNXR129719	2.7.3.9
MNXR129720	3.6.1;3.6.1.9
MNXR129721	2.5.1.18
MNXR129723	3.2.1.23
MNXR129724	3.1.2.6
MNXR129727	3.2.1.23
MNXR129728	3.2.1.23
MNXR129729	3.1.3.1
MNXR129731	3.1.2.6
MNXR129732	1.1.1.21
MNXR129733	3.2.1.103
MNXR129734	3.2.1.23
MNXR129735	2.7.1.40
MNXR129736	2.4.99.17
MNXR129737	1.11.1.5
MNXR129738	2.7.3.2
MNXR129739	1.3.8.6
MNXR129740	1.1.1.8
MNXR129741	2.7.4.14
MNXR129742	1.11.1.13
MNXR129743	6.3.2.2
MNXR129744	6.3.2.2
MNXR129745	1.1.1.8
MNXR129746	1.14.15.15
MNXR129747	1.3.8.4;1.3.8.6
MNXR129748	1.3.8.6
MNXR129749	2.7.3.2
MNXR129750	2.7.4.6
MNXR129751	2.7.4.14
MNXR129752	1.3.8.6
MNXR129753	2.7.1.40
MNXR129754	6.3.2.2
MNXR129755	1.14.15.15
MNXR129756	2.7.3.2
MNXR129757	6.3.2.3
MNXR129758	1.4.3.22
MNXR129759	1.4.3.22
MNXR129761	1.4.3.22
MNXR129763	1.5.3.16
MNXR129764	1.1.1.284
MNXR129765	1.1.1.284
MNXR129767	1.5.3.16
MNXR129768	1.4.3.22
MNXR129769	2.5.1.47
MNXR129771	2.5.1.47
MNXR129772	2.7.8.7
MNXR129773	2.7.1.21
MNXR129774	2.2.1.1
MNXR129775	2.7.1.113;2.7.1.74;3.1.3.5
MNXR129776	3.8.1
MNXR129777	3.8.1
MNXR129778	3.8.1
MNXR129779	1.14.15.6
MNXR129780	3.2.1.73
MNXR129781	1.5.1.34
MNXR129782	1.5.1.34
MNXR129783	2.5.1.47
MNXR129784	3.8.1
MNXR129785	3.1.2.6
MNXR129786	3.2.1.73
MNXR129787	3.8.1
MNXR129788	2.7.1
MNXR129789	3.8.1
MNXR129790	2.2.1.1
MNXR129791	3.1.2.6
MNXR129793	2.2.1.1
MNXR129794	3.8.1
MNXR129795	3.2.1.73
MNXR129796	3.8.1
MNXR129797	2.2.1.1
MNXR129798	3.8.1
MNXR129799	3.2.1.73
MNXR129800	3.1.2.6
MNXR129801	2.7.1.74;3.1.3.5
MNXR129802	4.1.2.13
MNXR129803	2.7.1.113
MNXR129804	3.2.1.73
MNXR129805	1.13.99.1
MNXR129806	2.2.1.1
MNXR129807	3.1.2.6
MNXR129808	3.8.1
MNXR129809	5.4.2.2
MNXR129810	3.8.1
MNXR129811	2.5.1.18
MNXR129812	2.5.1.18
MNXR129813	1.8.1.9
MNXR129814	2.5.1.18
MNXR129815	1.8.1.9
MNXR129816	5.1.99.4
MNXR129817	3.1.1.1;3.1.1.2
MNXR129818	2.1.1.49
MNXR129819	3.1.1.1;3.1.1.2
MNXR129820	3.5.2.6
MNXR129821	3.1.1;3.1.1.1;3.1.1.2;3.1.1.74
MNXR129822	1.11.1.10;1.11.1.18
MNXR129823	1.11.1.10
MNXR129825	3.1.1.1;3.1.1.14;3.1.1.2
MNXR129826	2.3.1.60
MNXR129827	3.1.1.1;3.1.1.2
MNXR129829	3.1.1.1;3.1.1.2
MNXR129830	5.1.99.4
MNXR129831	3.1.1.1;3.1.1.2
MNXR129832	3.1.1.1;3.1.1.2
MNXR129833	3.1.1.1;3.1.1.2
MNXR129834	3.1.1.1;3.1.1.2
MNXR129835	1.1.1.2
MNXR129836	1.1.1.2
MNXR129837	1.1.1.23
MNXR129838	3.4.13
MNXR129839	3.4.13
MNXR129840	3.4.13
MNXR129841	3.4.13
MNXR129842	3.4.13
MNXR129843	3.4.13
MNXR129844	1.11.1.9;2.5.1.18
MNXR129845	3.4.11.1;3.4.13
MNXR129846	3.4.13
MNXR129848	3.4.13
MNXR129850	3.4.13
MNXR129851	3.4.13
MNXR129852	3.4.13
MNXR129854	3.4.13
MNXR129855	3.4.13
MNXR129856	1.11.1.9
MNXR129857	1.3.1.6
MNXR129858	1.5.1.3
MNXR129859	3.2.1.20;3.2.1.70
MNXR129860	3.2.1.20;3.2.1.70
MNXR129862	3.2.1.70
MNXR129863	3.2.1.70
MNXR129864	3.2.1.70
MNXR129865	3.2.1.70
MNXR129867	6.4.1.3
MNXR129868	3.2.1.8
MNXR129869	3.4.11
MNXR129870	2.3.1.24
MNXR129872	3.4.21
MNXR129873	2.4.1.19
MNXR129874	3.4.21
MNXR129875	3.4.21
MNXR129876	3.4.11
MNXR129877	3.4.11
MNXR129878	3.4.21
MNXR129879	2.4.1.17
MNXR129880	3.4.21
MNXR129881	2.1.1.45
MNXR129882	3.4.21
MNXR129883	3.4.11;3.4.11.1;3.4.11.4
MNXR129884	1.8.1.9
MNXR129885	3.2.1.21;3.2.1.4;3.2.1.8;3.2.1.91
MNXR129887	1.8.1.9
MNXR129888	3.2.1.8
MNXR129890	3.4.11
MNXR129891	3.4.21
MNXR129892	1.1.3.10
MNXR129893	3.4.21
MNXR129894	3.4.21;3.4.22.51
MNXR129895	1.1.1.149
MNXR129896	1.8.1.9
MNXR129897	3.1.3.2
MNXR129898	3.4.21
MNXR129899	3.4.21
MNXR129900	1.1.1.149;1.1.1.213;1.1.1.50;1.1.1.n11
MNXR129901	3.4.21
MNXR129902	3.4.21
MNXR129903	1.8.1.9
MNXR129904	2.4.1.19
MNXR129905	1.1.1.149
MNXR129906	1.1.1.149
MNXR129907	2.3.1.24
MNXR129908	3.4.21;3.4.22.51
MNXR129909	1.8.1.9
MNXR129910	3.4.11
MNXR129911	2.4.1.17
MNXR129912	2.4.1.17
MNXR129913	3.4.21
MNXR129914	1.1.1;1.6.5.2;1.8.1.15;1.8.1.9
MNXR129915	3.4.21
MNXR129916	3.4.21
MNXR129917	1.1.3.10
MNXR129918	3.4.21
MNXR129919	3.4.21
MNXR129920	3.4.21
MNXR129921	2.4.1.17
MNXR129923	3.4.21
MNXR129924	3.4.21
MNXR129925	1.1.1.149;1.1.1.213;1.1.1.50
MNXR129926	1.1.3.10
MNXR129927	3.4.21
MNXR129928	3.4.21
MNXR129929	1.1.1.27
MNXR129930	2.3.1.24
MNXR129931	3.4.21
MNXR129933	3.4.21
MNXR129934	2.3.1.24
MNXR129935	3.2.1.8
MNXR129936	1.8.1.9
MNXR129937	3.4.21
MNXR129938	3.4.21
MNXR129939	1.8.1.9
MNXR129940	1.1.3.10
MNXR129941	3.4.21
MNXR129942	3.4.21
MNXR129943	3.4.21
MNXR129944	1.1.3.10
MNXR129945	3.4.21
MNXR129946	3.4.21
MNXR129948	2.3.1.24
MNXR129949	3.4.21
MNXR129950	3.4.21
MNXR129951	1.1.1.145
MNXR129952	2.4.1.140
MNXR129953	3.4.21
MNXR129954	1.1.3.10
MNXR129955	3.4.21
MNXR129957	1.8.1.9
MNXR129958	3.4.21
MNXR129959	3.4.21
MNXR129960	3.4.21
MNXR129961	3.4.21
MNXR129962	1.1.3.10
MNXR129963	3.4.21
MNXR129964	3.4.11
MNXR129965	3.4.21
MNXR129966	1.1.1.149
MNXR129967	3.4.21
MNXR129968	3.4.21
MNXR129969	3.1.3.2
MNXR129970	1.1.1.149
MNXR129971	3.4.21
MNXR129972	6.1.1.1
MNXR129973	1.1.3.10
MNXR129974	3.4.21;3.4.22.51
MNXR129975	1.1.1.149;1.1.1.357
MNXR129976	2.3.1.24
MNXR129977	1.8.1.9
MNXR129978	1.1.3.10;1.1.3.9
MNXR129979	2.4.1.17
MNXR129980	3.4.11
MNXR129981	3.1.1.1;3.1.1.73
MNXR129982	3.4.21
MNXR129983	3.4.21
MNXR129984	3.1.3.2
MNXR129985	3.4.21
MNXR129986	3.4.11
MNXR129987	1.8.1.15;1.8.1.9
MNXR129988	3.2.1.8
MNXR129989	1.1.3.10
MNXR129990	3.4.11
MNXR129991	1.1.3.10
MNXR129992	1.1.1;1.8.1.9
MNXR129993	2.3.1.24
MNXR129994	1.1.1.149
MNXR129995	1.1.1;1.8.1.9
MNXR129996	1.1.1.27
MNXR129997	3.4.21
MNXR129998	1.1.1.149
MNXR129999	1.1.3.10
MNXR130000	1.1.3.10
MNXR130001	3.4.11
MNXR130002	1.1.1.1
MNXR130003	1.1.1.1
MNXR130004	1.1.1.1
MNXR130005	1.1.1.1
MNXR130006	1.1.1.1
MNXR130008	1.1.1.1
MNXR130009	1.1.1.1
MNXR130010	2.7.11
MNXR130011	1.1.1.1
MNXR130012	1.1.1.1
MNXR130013	1.1.1.1
MNXR130014	1.1.1.1
MNXR130015	1.1.1.1
MNXR130016	1.1.1.1
MNXR130017	1.1.1.1
MNXR130018	1.1.1;1.1.1.1
MNXR130019	1.1.1.1
MNXR130020	1.1.1.1
MNXR130021	1.1.1.1
MNXR130023	1.1.1.1;1.1.1.184
MNXR130024	1.1.1.1
MNXR130025	2.4.1.140
MNXR130026	1.1.1.1
MNXR130027	1.1.1.1
MNXR130028	1.1.1.1
MNXR130029	1.1.1.1
MNXR130030	1.1.1.1
MNXR130031	1.1.1.1
MNXR130032	1.1.1.21
MNXR130033	1.1.1.21
MNXR130034	1.1.1.21
MNXR130035	1.1.1.21
MNXR130036	2.5.1.18
MNXR130037	1.1.1.21;1.1.1.51
MNXR130038	1.1.1;1.1.1.21
MNXR130039	1.1.1.21
MNXR130040	4.4.1.5
MNXR130041	4.4.1.5
MNXR130042	1.1.1.2;1.1.1.21
MNXR130043	1.1.1.21
MNXR130044	4.4.1.5
MNXR130045	1.1.1.19;1.1.1.2;1.1.1.21;1.1.1.213;1.1.1.51;1.1.1.62
MNXR130046	1.1.1.21
MNXR130047	4.4.1.5
MNXR130048	1.1.1.21
MNXR130049	1.1.1.21
MNXR130050	1.1.1.21
MNXR130051	1.1.1.21
MNXR130052	1.1.1.21
MNXR130053	1.1.1.21
MNXR130054	4.4.1.5
MNXR130055	4.4.1.5
MNXR130056	2.7.1.6
MNXR130057	1.1.1.1;1.1.1.21
MNXR130058	1.1.1.21
MNXR130059	1.1.1.21
MNXR130060	1.1.1.21
MNXR130061	1.1.1.21
MNXR130062	1.1.1.21
MNXR130063	1.1.1.21
MNXR130064	1.1.1.184;1.1.1.21
MNXR130065	1.1.1.21
MNXR130066	1.1.1.21
MNXR130067	1.1.1.21
MNXR130068	1.1.1.21
MNXR130069	1.1.1;1.1.1.21
MNXR130070	1.1.1.21;1.1.1.71
MNXR130071	1.1.1.184;1.1.1.2;1.1.1.21;1.1.1.71
MNXR130072	1.1.1.21
MNXR130073	1.1.1.21
MNXR130074	1.1.1.21
MNXR130075	1.1.1.21
MNXR130076	1.1.1.21
MNXR130077	1.1.1.21
MNXR130078	1.1.1.2;1.1.1.21;1.1.1.65
MNXR130079	1.1.1.21
MNXR130080	1.1.1.21
MNXR130081	1.1.1.21
MNXR130082	2.7.7.59
MNXR130083	4.4.1.5
MNXR130084	4.4.1.5
MNXR130085	4.4.1.5
MNXR130086	2.3.1.9
MNXR130087	1.1.1.21
MNXR130088	2.3.1.9
MNXR130089	4.4.1.5
MNXR130090	2.3.1.9
MNXR130091	2.3.1.9
MNXR130092	4.4.1.5
MNXR130093	4.4.1.5
MNXR130094	2.7.7.59
MNXR130095	2.3.1.9
MNXR130096	2.3.1.9
MNXR130097	2.7.7.59
MNXR130098	4.4.1.5
MNXR130099	2.3.1.9
MNXR130100	4.4.1.5
MNXR130102	4.4.1.5
MNXR130103	4.4.1.5
MNXR130104	1.2.1.-;1.2.1.57
MNXR130106	1;1.1.1;1.1.1.2;1.1.1.co;1.1.1.n11
MNXR130107	1.1.1;1.1.1.184;1.1.1.2;1.1.1.21;1.1.1.50;1.1.1.65
MNXR130108	1.1.1;1.1.1.2
MNXR130109	1;1.1.1;1.1.1.10;1.1.1.149;1.1.1.184;1.1.1.2;1.1.1.62;1.1.1.n11
MNXR130110	1;1.1.1.2;1.1.1.62;1.1.1.n11
MNXR130111	1.14.14.1
MNXR130112	3.4.14.1
MNXR130113	1.5.1.2
MNXR130114	4.99.1.1
MNXR130116	2.7.1.4
MNXR130117	2.7.1.4
MNXR130118	3.1.1.73
MNXR130119	1.2.1.22;1.2.1.3
